search_id,categorical_1,categorical_2,categorical_3,categorical_4,categorical_5,categorical_6,categorical_7,categorical_8,categorical_9,categorical_10,categorical_11,categorical_12,categorical_13,categorical_14,categorical_15,categorical_16,numerical_1,numerical_2,numerical_3,numerical_4,numerical_5,numerical_6,numerical_7,numerical_8,numerical_9,numerical_10,numerical_11,numerical_12,numerical_13,numerical_14,numerical_15,numerical_16,numerical_17,numerical_18,numerical_19,numerical_20,numerical_21,numerical_22,numerical_23,numerical_24,numerical_25,numerical_26,numerical_27,numerical_28,numerical_29,numerical_30,numerical_31,numerical_32,numerical_33,numerical_34,numerical_35,numerical_36,numerical_37,numerical_38,numerical_39,numerical_40,numerical_41,numerical_42,numerical_43,numerical_44,numerical_45,numerical_46,numerical_47,numerical_48,numerical_49,numerical_50,numerical_51,numerical_52,numerical_53,numerical_54,numerical_55,numerical_56,numerical_57,numerical_58,numerical_59,numerical_60,numerical_61,numerical_62,numerical_63,click,conversion
37,7,0,0,0,7,3,40,0,2,0,1,0,0,0,0,0,0.428571,1.0,0.0,1.0,0.75,0.5,0.0,0.0,0.05915,0.1336,0.06225,0.0803,0.11525,0.0577,0.0907,0.1115,0.14815,0.1262,0.35745,0.3992699999999999,0.35355,0.17082,0.30712,0.152362,0.0,0.126773,0.1165549999999999,0.5,0.17,0.00505,0.5041869999999999,0.001286,0.0,0.5607439999999999,0.454428,0.042368,0.022771,0.0,0.0,0.0,0.0,0.0,0.0149139999999999,0.0,0.0,0.0,0.293149,0.0,0.0,0.0,0.982595,0.504057,0.262654,0.0685,0.16614,0.498096,0.082754,0,0,0,0.1086599999999999,0.0,0.0,0,0
37,7,0,0,0,7,3,40,0,2,1,1,0,0,0,0,0,0.428571,1.0,0.0,1.0,0.75,0.5,0.0,0.0,0.05915,0.1336,0.06225,0.0803,0.11525,0.0577,0.0907,0.1115,0.14815,0.1262,0.35745,0.3992699999999999,0.35355,0.17082,0.30712,0.0,0.0,0.0,0.062745,0.58,0.28,0.35522,0.6427970000000001,0.005248,0.0,0.587407,0.451107,0.0415279999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.030003,0.0,0.0,0.0,0.307241,0.0,0.0,0.0,0.4187899999999999,0.262292,0.201569,0.071,0.168396,0.482479,0.081247,0,0,0,0.24923,0.0,0.0,0,0
195,7,0,0,1,18,4,26,6,0,1,0,0,0,0,1,0,0.0,1.0,0.0,0.333333,0.0,0.0,0.333333,1.0,0.272517,0.1463,0.0800666999999999,0.05775,0.0966166999999999,0.0760833,0.0561833,0.0522333,0.0645333,0.0756167,0.41844,0.40825,0.30151,0.81775,0.0,0.0,0.0,0.0,0.146975,0.65,0.57,0.20204,0.588911,0.019878,0.0206009999999999,0.617816,0.537404,0.0519549999999999,0.022784,0.0,0.0,0.0,0.442158,0.0,0.001288,0.0,0.0,0.0,0.535419,0.0,0.0,0.0,0.926687,0.381891,0.286082,0.1746,0.211944,0.5795819999999999,0.122839,0,0,0,0.2806,0.0,0.0,0,0
250,7,0,0,1,18,3,31,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25198,0.14844,0.1074,0.09772,0.0958,0.0827799999999999,0.06488,0.0515,0.04894,0.0355199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219019,0.59,0.31,0.02889,0.800761,0.007404,0.265196,0.625808,0.651305,0.042703,0.023093,0.291217,0.388555,0.621242,0.0,0.0,0.0,0.0,0.0,0.0,0.59731,0.36489,0.17459,0.38454,0.3786,0.382637,0.53156,0.2916,0.183705,0.525984,0.096626,0,0,0,0.9923,0.0,0.0,0,0
256,7,0,4,1,18,4,30,6,0,0,1,1,0,0,1,0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,0.401925,0.0628,0.053775,0.0696,0.076375,0.0533,0.038875,0.050825,0.021775,0.01,0.36727,0.0,0.0,0.8806,0.0,0.0,0.0,0.0,0.051364,0.6,0.06,0.15397,0.4662949999999999,0.013646,0.0,0.572661,0.4324199999999999,0.041249,0.0,0.2123,0.50998,0.50998,0.0,0.0,0.006479,0.9,0.0,0.0,0.119301,0.25926,0.0710399999999999,0.24303,0.001137,0.2853739999999999,0.2428969999999999,0.1127,0.200465,0.627142,0.12572,0,0,0,0.0367399999999999,0.0,0.0,0,0
410,7,0,0,1,18,3,42,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.1417,0.0893,0.0904667,0.0966333,0.0913333,0.0869,0.0837333,0.0911333,0.0957,0.117967,0.24744,0.0,0.44721,1.0,0.0,0.168741,0.152272,0.202241,0.361673,0.7,0.37,0.13266,0.6851520000000001,0.011477,0.233483,0.610545,0.6293340000000001,0.056194,0.022915,0.412763,0.8782459999999999,0.8782459999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.6220439999999999,0.43741,0.16557,0.48941,0.585114,0.5246770000000001,0.437351,0.0799,0.276507,0.629292,0.174004,0,0,0,0.96727,0.4793449999999999,0.546057,0,0
41,7,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43482,0.4714,0.0,0.97425,0.0,0.132453,0.0,0.4392979999999999,0.095532,0.68,0.46,0.07514,0.6027640000000001,0.001157,0.028124,0.56134,0.494605,0.042062,0.022878,0.0,0.0,0.0,0.408175,0.0,0.0,0.0,0.0,0.0,0.112122,0.0,0.0,0.0,0.091633,0.3048369999999999,0.32666,0.0,0.18053,0.675607,0.121967,0,0,0,0.10982,0.3941989999999999,0.5416380000000001,0,0
292,7,0,0,0,7,4,27,0,0,0,0,0,0,0,1,0,0.1111109999999999,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.2187,0.1688,0.0816,0.0753,0.0593,0.0394,0.1256,0.0779,0.0853,0.0531,0.22332,0.2294199999999999,0.0,0.98228,0.0,0.0,0.0,0.0,0.1610599999999999,0.84,0.36,0.47473,0.0,0.0,0.0,0.0,0.268952,0.05135,0.0,0.236529,0.232398,0.691421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2187,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0
395,7,0,5,0,7,4,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25649,0.24944,0.0,0.73602,0.0,0.143963,0.0,0.0,0.337945,0.45,0.26,0.63886,0.495508,0.024646,0.0,0.597581,0.380782,0.070276,0.0,0.454396,0.293795,0.6486689999999999,0.210806,0.0,0.0,0.0,0.0,0.0,0.5073850000000001,0.39742,0.0935,0.45465,0.509332,0.596735,0.347932,0.0,0.271946,0.353091,0.096022,0,0,0,0.18174,0.0,0.0,0,0
201,7,0,0,0,7,4,30,7,5,1,0,0,0,0,1,0,0.0,1.0,0.0,0.333333,0.0,0.0,0.0,1.0,0.1393,0.13915,0.10915,0.10945,0.113,0.0776,0.07275,0.0924,0.0802,0.05185,0.20644,0.16667,0.0,0.8867200000000001,0.25763,0.0,0.0,0.0,0.0,0.61,0.06,0.6866300000000001,0.0,0.025113,0.0,0.622943,0.1680859999999999,0.037127,0.0,0.0,0.0,0.0,0.0,0.0,0.006224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203972,0.033987,0.0819999999999999,0.179926,0.437591,0.078734,0,0,0,0.0,0.0,0.0,0,0
9293,7,0,0,0,7,4,25,0,4,0,0,0,0,0,1,0,0.673469,0.163265,1.0,0.375,0.125,1.0,1.0,0.25,0.2626,0.1287,0.1279,0.0784,0.0802,0.0582,0.0634,0.07,0.0507,0.065,0.18411,0.0,0.0,0.35294,0.36006,0.115545,0.146742,0.264135,0.120871,0.67,0.27,0.16358,0.728632,0.004332,0.149527,0.541101,0.546507,0.033597,0.022824,0.0,0.0,0.0,0.315078,0.0,0.005342,0.0,0.0,0.0,0.5454140000000001,0.0,0.0,0.0,0.8525469999999999,0.333733,0.332897,0.2626,0.212954,0.71748,0.152791,0,0,0,0.94014,0.2861889999999999,0.4538359999999999,1,1
203,7,0,0,1,18,4,34,6,6,1,0,0,0,0,0,0,1.0,0.0,0.631579,0.0,0.0,0.1428569999999999,0.571429,1.0,0.16364,0.1253,0.14298,0.1452,0.09586,0.07732,0.0639,0.05594,0.05604,0.05864,0.41755,0.50775,0.45883,0.31111,0.51667,0.0,0.0,0.0,0.038279,0.84,0.26,0.62556,0.408073,0.0,0.0,0.0,0.358004,0.055385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161029,0.0,0.0,0.0,0.0,0.425201,0.396165,0.0545,0.203605,0.684963,0.139462,0,0,0,0.0367399999999999,0.0,0.0,0,0
201,7,0,0,0,7,4,30,7,5,0,0,1,1,0,1,0,0.0,1.0,0.0,0.333333,0.0,0.0,0.0,1.0,0.1393,0.13915,0.10915,0.10945,0.113,0.0776,0.07275,0.0924,0.0802,0.05185,0.20644,0.16667,0.0,0.8867200000000001,0.25763,0.0,0.0,0.0,0.0,0.64,0.11,0.03621,0.0,0.0,0.0,0.528516,0.2144889999999999,0.035071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136522,0.030311,0.2207,0.126475,0.610232,0.077179,0,0,0,0.0,0.0,0.0,0,0
176,7,3,0,0,7,4,34,7,4,1,1,1,0,1,0,0,1.0,0.0,0.0,0.130435,0.0,1.0,0.2173909999999999,0.173913,0.1555,0.1636,0.1562,0.0757,0.0209,0.0739,0.1306,0.083,0.1108,0.01,0.59582,0.62017,0.0,0.07532,0.18862,0.0,0.0,0.0,0.320511,0.76,0.28,0.37613,0.817561,0.012366,0.241445,0.7199369999999999,0.702188,0.056629,0.023093,0.0,0.0,0.0,0.642142,0.0,0.010151,1.0,0.0,0.0,0.725696,0.0,0.0,0.0,0.013985,0.309118,0.633193,0.1636,0.26405,0.950875,0.251078,0,0,0,0.99425,0.362043,0.613052,0,0
201,7,0,0,0,7,4,30,7,5,0,0,0,0,0,1,0,0.0,1.0,0.0,0.333333,0.0,0.0,0.0,1.0,0.1393,0.13915,0.10915,0.10945,0.113,0.0776,0.07275,0.0924,0.0802,0.05185,0.20644,0.16667,0.0,0.8867200000000001,0.25763,0.0,0.0,0.0,0.0,0.68,0.1,0.00148,0.0,0.0,0.0,0.552049,0.195128,0.035071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165495,0.065024,0.2207,0.169012,0.601783,0.101709,0,0,0,0.0,0.26898,0.332237,0,0
109,7,0,0,0,7,3,31,6,3,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2678,0.1085,0.09156,0.08502,0.0879799999999999,0.09332,0.07926,0.06052,0.04772,0.0632,0.55404,0.6231800000000001,0.0,0.00043,0.3003699999999999,0.0,0.0,0.0,0.0,0.49,0.42,0.93817,0.0,0.0,0.0,0.5932189999999999,0.2152,0.045695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0407,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0
67,7,0,4,0,7,4,30,0,1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1387,0.127333,0.0725667,0.0648,0.0524666999999999,0.0681333,0.0401333,0.0429,0.0297332999999999,0.0708333,0.23792,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.80635,0.0,0.0,0.0,0.4898229999999999,0.325253,0.031293,0.0,0.145052,0.693067,0.693067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2241699999999999,0.08257,0.18127,0.0,0.06452,0.101007,0.0494,0.154346,0.565178,0.087233,0,0,0,0.0,0.2352449999999999,0.355243,0,0
34,7,0,0,0,7,4,26,0,5,1,1,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.1034,0.0434,0.1591,0.0823,0.0308,0.1215,0.0938,0.1403,0.1095,0.1007,0.3999,0.38139,0.0,0.98542,0.14849,0.128714,0.0,0.133763,0.073861,0.6,0.32,0.74224,0.245302,0.0,0.0,0.575454,0.2938,0.044566,0.022771,0.265909,0.43206,0.43206,0.0,0.004356,0.005735,0.713905,0.723834,0.14,0.270796,0.3072,0.05417,0.2480699999999999,0.419843,0.545586,0.04129,0.1095,0.234479,0.250225,0.058673,0,0,0,0.0367399999999999,0.297279,0.378219,0,0
221,7,0,0,0,7,4,26,5,4,1,0,1,1,0,1,0,0.0,1.0,0.564103,0.0,0.0,0.0,1.0,0.8,0.0253,0.0397,0.046,0.0388,0.0505,0.0487,0.2091,0.07125,0.07215,0.1208,0.59277,0.57735,0.48038,1.0,0.0,0.0,0.0,0.0,0.0,0.57,0.39,0.888,0.0,0.0,0.0,0.518863,0.155339,0.030208,0.0,0.120469,0.130028,0.2538849999999999,0.0,0.0,0.0025559999999999,1.0,1.0,0.0,0.0,0.19808,0.0347,0.1103799999999999,0.00146,0.144803,0.0209759999999999,0.0279999999999999,0.127227,0.210905,0.026833,0,0,0,0.0,0.220683,0.284451,0,0
248,7,0,0,0,7,4,26,5,3,1,0,1,1,0,1,0,0.0,1.0,0.0,0.0,0.166667,1.0,0.0,0.0,0.1994,0.1394,0.1299,0.0797,0.0665,0.049,0.0544,0.0666,0.09,0.1099,0.2934199999999999,0.0,0.44721,0.56305,0.0,0.0,0.0,0.0,0.0,0.56,0.21,0.321,0.0,0.0,0.0,0.0,0.2639869999999999,0.034102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0797,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0
410,7,0,0,1,18,3,42,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.1417,0.0893,0.0904667,0.0966333,0.0913333,0.0869,0.0837333,0.0911333,0.0957,0.117967,0.24744,0.0,0.44721,1.0,0.0,0.0,0.0,0.0,0.17178,0.59,0.35,0.08097,0.738472,0.005429,0.143402,0.605276,0.713547,0.040365,0.023007,0.2142079999999999,0.311525,0.492676,0.0,0.0,0.0,0.0,0.0,0.0,0.483229,0.34384,0.20598,0.34308,0.546347,0.3341,0.243135,0.0926,0.173696,0.689276,0.119724,0,0,0,0.97823,0.262796,0.325399,0,0
82,7,0,0,0,7,4,49,6,6,1,1,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.196233,0.1469329999999999,0.100467,0.108367,0.0868333,0.0710667,0.0728,0.0819999999999999,0.0722333,0.0480333,0.37098,0.34043,0.37796,0.3371099999999999,0.3355599999999999,0.137998,0.166371,0.141171,0.197687,0.53,0.12,0.7197899999999999,0.777544,0.0163889999999999,0.102996,0.632663,0.566013,0.040526,0.022965,0.304477,0.941401,0.941401,0.631206,0.020668,0.0,1.0,1.0,0.2,0.686808,0.33418,0.12907,0.43373,0.023292,0.406748,0.384283,0.0976,0.354821,0.5675680000000001,0.2013849999999999,0,0,0,0.70749,0.095699,0.346004,0,0
